base_year,series,year,indicator,frequency,revision,industry,subindustry,institutional_sector,quarter,current_price,constant_price,unit
2011-12,Current,2015-16,Gross Value Added,Annual,Second Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Water Transport,General Government,Q2,7353.744261,8099.625047,₹ Crore
2011-12,Current,2015-16,Gross Value Added,Annual,Second Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,20349.78649,6052.877096,₹ Crore
2011-12,Current,2015-16,Gross Value Added,Annual,Second Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Services Incidental to Transport,General Government,Q2,94138.93004,80682.51072,₹ Crore
2011-12,Current,2015-16,Gross Value Added,Annual,Second Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Storage,General Government,Q2,6655.483461,6061.424774,₹ Crore
2011-12,Current,2015-16,Gross Value Added,Annual,Second Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Communication & Services Related to Broadcasting,General Government,Q2,243322.7045,206218.4445,₹ Crore
2011-12,Current,2015-16,Gross Value Added,Annual,Second Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,872232.7749,734588.3216,₹ Crore
2011-12,Current,2015-16,Gross Value Added,Annual,Second Revised Estimates,Financial Services,Air Transport,General Government,Q2,727254.1677,674021.77,₹ Crore
2011-12,Current,2015-16,Gross Value Added,Annual,Second Revised Estimates,"Real Estate, Ownership of Dwelling & Professional Services",Air Transport,General Government,Q2,1904030.134,1625891.495,₹ Crore
2011-12,Current,2015-16,Gross Value Added,Annual,Second Revised Estimates,Public Administration and Defence,Air Transport,General Government,Q2,731639.9507,565018.7006,₹ Crore
2011-12,Current,2015-16,Gross Value Added,Annual,Second Revised Estimates,Other Services,Air Transport,General Government,Q2,928480.4346,711691.6616,₹ Crore
2011-12,Current,2015-16,Gross Value Added,Annual,Second Revised Estimates,Total Gross Value Added,Air Transport,General Government,Q2,12566645.98,10503347.82,₹ Crore
2011-12,Current,2015-16,Gross Value Added,Annual,Third Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,Public Non-Financial Corporations,Q2,806523.8959,1253671.7912885246,₹ Crore
2011-12,Current,2015-16,Gross Value Added,Annual,Third Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,Private Non-Financial Corporations,Q2,4340544.505,1253671.7912885246,₹ Crore
2011-12,Current,2015-16,Gross Value Added,Annual,Third Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,Public Financial Corporations,Q2,358301.2877,1253671.7912885246,₹ Crore
2011-12,Current,2015-16,Gross Value Added,Annual,Third Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,Private Financial Corporations,Q2,367984.9881,1253671.7912885246,₹ Crore
2011-12,Current,2015-16,Gross Value Added,Annual,Third Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,1205540.222,1253671.7912885246,₹ Crore
2011-12,Current,2015-16,Gross Value Added,Annual,Third Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,Households Including NPISH,Q2,5495603.747,1253671.7912885246,₹ Crore
2011-12,Current,2015-16,Gross Value Added,Annual,Third Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,Total Gross Value Added,Q2,12574498.65,1253671.7912885246,₹ Crore
2011-12,Current,2015-16,Gross Value Added,Annual,Third Revised Estimates,"Agriculture, Livestock, Forestry and Fishing",Crops,General Government,Q2,1327991.758,969343.8166,₹ Crore
2011-12,Current,2015-16,Gross Value Added,Annual,Third Revised Estimates,"Agriculture, Livestock, Forestry and Fishing",Livestock,General Government,Q2,582409.6697,419637.2895,₹ Crore
2011-12,Current,2015-16,Gross Value Added,Annual,Third Revised Estimates,"Agriculture, Livestock, Forestry and Fishing",Forestry and Logging,General Government,Q2,184411.4665,136960.0357,₹ Crore
2011-12,Current,2015-16,Gross Value Added,Annual,Third Revised Estimates,"Agriculture, Livestock, Forestry and Fishing",Fishing and Aquaculture,General Government,Q2,132719.9625,90204.79046,₹ Crore
2011-12,Current,2015-16,Gross Value Added,Annual,Third Revised Estimates,"Agriculture, Livestock, Forestry and Fishing",Air Transport,General Government,Q2,2227532.857,1616145.932,₹ Crore
2011-12,Current,2015-16,Gross Value Added,Annual,Third Revised Estimates,Mining and Quarrying,Air Transport,General Government,Q2,294011.1531,317973.8102,₹ Crore
2011-12,Current,2015-16,Gross Value Added,Annual,Third Revised Estimates,Manufacturing,"Food Products, Beverages and Tobacco",General Government,Q2,213832.3379,183149.8458,₹ Crore
2011-12,Current,2015-16,Gross Value Added,Annual,Third Revised Estimates,Manufacturing,"Textiles, Apparel and Leather Products",General Government,Q2,300357.1499,258935.8023,₹ Crore
2011-12,Current,2015-16,Gross Value Added,Annual,Third Revised Estimates,Manufacturing,Metal Products,General Government,Q2,232867.6619,225306.1271,₹ Crore
2011-12,Current,2015-16,Gross Value Added,Annual,Third Revised Estimates,Manufacturing,Machinery and Equipment,General Government,Q2,485167.9983,429549.7124,₹ Crore
2011-12,Current,2015-16,Gross Value Added,Annual,Third Revised Estimates,Manufacturing,Other Manufactured Goods,General Government,Q2,913963.6511,806908.0996,₹ Crore
2011-12,Current,2015-16,Gross Value Added,Annual,Third Revised Estimates,Manufacturing,Air Transport,General Government,Q2,2146188.799,1903849.587,₹ Crore
2011-12,Current,2015-16,Gross Value Added,Annual,Third Revised Estimates,"Electricity, Gas, Water Supply & Other Utility Services",Air Transport,General Government,Q2,334964.6119,224158.0,₹ Crore
2011-12,Current,2015-16,Gross Value Added,Annual,Third Revised Estimates,Construction,Air Transport,General Government,Q2,991083.6994,865334.931,₹ Crore
2011-12,Current,2015-16,Gross Value Added,Annual,Third Revised Estimates,"Trade, Repair, Hotels and Restaurants",Trade & Repair Services,General Government,Q2,1307323.208,1150121.239,₹ Crore
2011-12,Current,2015-16,Gross Value Added,Annual,Third Revised Estimates,"Trade, Repair, Hotels and Restaurants",Hotels & Restaurants,General Government,Q2,126645.6291,111304.6033,₹ Crore
2011-12,Current,2015-16,Gross Value Added,Annual,Third Revised Estimates,"Trade, Repair, Hotels and Restaurants",Air Transport,General Government,Q2,1433968.837,1261425.842,₹ Crore
2011-12,Current,2015-16,Gross Value Added,Annual,Third Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Railways,General Government,Q2,100450.9204,85452.0,₹ Crore
2011-12,Current,2015-16,Gross Value Added,Annual,Third Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Road Transport,General Government,Q2,399902.409,343154.7404,₹ Crore
2011-12,Current,2015-16,Gross Value Added,Annual,Third Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Water Transport,General Government,Q2,7298.096668,8095.186307,₹ Crore
2011-12,Current,2015-16,Gross Value Added,Annual,Third Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,20343.75749,6052.794841,₹ Crore
2011-12,Current,2015-16,Gross Value Added,Annual,Third Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Services Incidental to Transport,General Government,Q2,88245.9038,81155.6262,₹ Crore
2011-12,Current,2015-16,Gross Value Added,Annual,Third Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Storage,General Government,Q2,7020.916419,6245.445883,₹ Crore
2011-12,Current,2015-16,Gross Value Added,Annual,Third Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Communication & Services Related to Broadcasting,General Government,Q2,237282.0078,201243.1099,₹ Crore
2011-12,Current,2015-16,Gross Value Added,Annual,Third Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,860544.0116,731398.9035,₹ Crore
2011-12,Current,2015-16,Gross Value Added,Annual,Third Revised Estimates,Financial Services,Air Transport,General Government,Q2,726286.2757,672787.5966,₹ Crore
2011-12,Current,2015-16,Gross Value Added,Annual,Third Revised Estimates,"Real Estate, Ownership of Dwelling & Professional Services",Air Transport,General Government,Q2,1899851.557,1621999.025,₹ Crore
2011-12,Current,2015-16,Gross Value Added,Annual,Third Revised Estimates,Public Administration and Defence,Air Transport,General Government,Q2,731577.8014,565105.9176,₹ Crore
2011-12,Current,2015-16,Gross Value Added,Annual,Third Revised Estimates,Other Services,Air Transport,General Government,Q2,928489.0425,711690.8016,₹ Crore
2011-12,Current,2015-16,Gross Value Added,Annual,Third Revised Estimates,Total Gross Value Added,Air Transport,General Government,Q2,12574498.65,10491870.35,₹ Crore
2011-12,Current,2014-15,Gross Value Added,Annual,First Advance Estimates,"Agriculture, Livestock, Forestry and Fishing",Air Transport,General Government,Q2,1982281.0,1596877.0,₹ Crore
2011-12,Current,2014-15,Gross Value Added,Annual,First Advance Estimates,Mining and Quarrying,Air Transport,General Government,Q2,297310.0,282605.0,₹ Crore
2011-12,Current,2014-15,Gross Value Added,Annual,First Advance Estimates,Manufacturing,Air Transport,General Government,Q2,1991191.0,1770232.0,₹ Crore
2011-12,Current,2014-15,Gross Value Added,Annual,First Advance Estimates,"Electricity, Gas, Water Supply & Other Utility Services",Air Transport,General Government,Q2,286517.0,232269.0,₹ Crore
2011-12,Current,2014-15,Gross Value Added,Annual,First Advance Estimates,Construction,Air Transport,General Government,Q2,938126.0,792663.0,₹ Crore
2011-12,Current,2014-15,Gross Value Added,Annual,First Advance Estimates,"Trade, Hotels, Transport, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,2181998.0,1865230.0,₹ Crore
2011-12,Current,2014-15,Gross Value Added,Annual,First Advance Estimates,"Financial, Real Estate & Professional Services",Air Transport,General Government,Q2,2440985.0,2055706.0,₹ Crore
2011-12,Current,2014-15,Gross Value Added,Annual,First Advance Estimates,"Public Administration, Defence & Other Services",Air Transport,General Government,Q2,1571297.0,1262091.0,₹ Crore
2011-12,Current,2014-15,Gross Value Added,Annual,First Advance Estimates,Total Gross Value Added,Air Transport,General Government,Q2,11689705.0,9857672.0,₹ Crore
2011-12,Current,2014-15,Gross Value Added,Annual,Provisional Estimates,"Agriculture, Livestock, Forestry and Fishing",Air Transport,General Government,Q2,1964506.0,1582851.0,₹ Crore
2011-12,Current,2014-15,Gross Value Added,Annual,Provisional Estimates,Mining and Quarrying,Air Transport,General Government,Q2,275812.0,283062.0,₹ Crore
2011-12,Current,2014-15,Gross Value Added,Annual,Provisional Estimates,Manufacturing,Air Transport,General Government,Q2,1984173.0,1776469.0,₹ Crore
2011-12,Current,2014-15,Gross Value Added,Annual,Provisional Estimates,"Electricity, Gas, Water Supply & Other Utility Services",Air Transport,General Government,Q2,278593.0,228579.0,₹ Crore
2011-12,Current,2014-15,Gross Value Added,Annual,Provisional Estimates,Construction,Air Transport,General Government,Q2,928418.0,795066.0,₹ Crore
2011-12,Current,2014-15,Gross Value Added,Annual,Provisional Estimates,"Trade, Hotels, Transport, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,2205284.0,1904200.0,₹ Crore
2011-12,Current,2014-15,Gross Value Added,Annual,Provisional Estimates,"Financial, Real Estate & Professional Services",Air Transport,General Government,Q2,2372103.0,2015912.0,₹ Crore
2011-12,Current,2014-15,Gross Value Added,Annual,Provisional Estimates,"Public Administration, Defence & Other Services",Air Transport,General Government,Q2,1541351.0,1240950.0,₹ Crore
2011-12,Current,2014-15,Gross Value Added,Annual,Provisional Estimates,Total Gross Value Added,Air Transport,General Government,Q2,11550240.0,9827089.0,₹ Crore
2011-12,Current,2014-15,Gross Value Added,Annual,First Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,Public Non-Financial Corporations,Q2,758761.0,1253671.7912885246,₹ Crore
2011-12,Current,2014-15,Gross Value Added,Annual,First Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,Private Non-Financial Corporations,Q2,3783578.0,1253671.7912885246,₹ Crore
2011-12,Current,2014-15,Gross Value Added,Annual,First Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,Public Financial Corporations,Q2,318419.0,1253671.7912885246,₹ Crore
2011-12,Current,2014-15,Gross Value Added,Annual,First Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,Private Financial Corporations,Q2,331941.0,1253671.7912885246,₹ Crore
2011-12,Current,2014-15,Gross Value Added,Annual,First Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,1144744.0,1253671.7912885246,₹ Crore
2011-12,Current,2014-15,Gross Value Added,Annual,First Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,Households Including NPISH,Q2,5134966.0,1253671.7912885246,₹ Crore
2011-12,Current,2014-15,Gross Value Added,Annual,First Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,Total Gross Value Added,Q2,11472409.0,1253671.7912885246,₹ Crore
